StationID,StationFront,StationBack,Sample Date (mm/dd/yyyy),month,day,year,CoreNumber123,SampleDepth.cm,WetSoilpH,DrySoilpH,SoilConductance,SoilSalinity.ppt,SoilMoisture,BulkDensity,OrganicMatter,WetVolume,DryVolume,Comments
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,0_to4,6.25,6.42,558,0.3,84.82,0.11,36.44,324.29,51.61,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,12_to16,6.23,5.7,495,0.2,75.82,0.25,17.64,324.29,79.96,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,16_to20,6.27,5.89,450,0.2,68.43,0.4,14.74,324.29,124.74,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,20_to24,6.27,5.73,445,0.2,68.94,0.33,15.49,324.29,100.18,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,4_to8,6.38,5.51,512,0.2,86.64,0.1,33.94,324.29,52.18,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,1,8_to12,6.39,5.33,509,0.2,86.27,0.15,29.02,324.29,69.56,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,0_to4,6.45,6.41,578,0.3,86.83,0.06,48.45,324.29,43.19,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,12_to16,6.14,5.55,459,0.2,80.45,0.23,33.34,324.29,89.95,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,16_to20,6.2,5.62,495,0.2,71.54,0.32,22.82,324.29,83.62,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,20_to24,6.23,5.72,504,0.2,71.23,0.34,15.21,324.29,102.2,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,4_to8,6.29,5.85,444,0.2,84.77,0.14,42.05,324.29,62.07,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,2,8_to12,6.2,5.66,446,0.2,82.98,0.2,36.45,324.29,74.98,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,0_to4,6.35,6.55,712,0.3,90.4,0.07,50.83,324.29,47.42,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,12_to16,6.63,5.62,492,0.2,85.24,0.14,32.29,324.29,51.51,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,16_to20,6.72,5.7,539,0.3,79.49,0.21,28.97,324.29,61.85,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,20_to24,6.84,6.17,547,0.3,73.55,0.31,19.82,324.29,91.72,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,4_to8,6.5,5.79,529,0.3,88.26,0.09,36.65,324.29,40.91,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,2/01/2008,2,1,2008,3,8_to12,6.76,5.8,533,0.3,85.44,0.14,35.53,324.29,59.18,soil dark brown near bottom light brown with plant roots near top
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,0_to4,6.06,5.6,418,0.2,88.04,0.09,58.4,324,39,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,12_to16,5.8,5.34,502,0.2,83.12,0.16,35.69,324,59,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,16_to20,5.81,5.42,578,0.3,82.52,0.17,34.71,324,65,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,20_to24,5.91,5.2,534,0.3,72.86,0.32,18.35,324,88,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,4_to8,5.78,5.49,450,0.2,86.15,0.13,48.98,324,62,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,1,8_to12,5.79,5.3,477,0.2,83.12,0.18,37.69,324,80,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,0_to4,6.1,5.8,447,0.2,93.1,0.03,76.21,324,27,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,12_to16,5.86,5.38,625,0.3,86.68,0.14,48.91,324,70,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,16_to20,6.05,5.52,653,0.3,82.74,0.18,33.77,324,64,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,20_to24,5.89,5.43,869,0.4,83.43,0.17,40.12,324,64,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,4_to8,5.89,5.49,478,0.2,91.03,0.06,65.08,324,39,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,2,8_to12,5.89,5.3,558,0.3,86.29,0.14,48.79,324,72,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,0_to4,6,5.88,452,0.2,89.95,0.06,68.43,324,60,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,12_to16,6.12,5.78,654,0.3,80.91,0.2,32.18,324,90,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,16_to20,6.2,5.97,768,0.4,73.98,0.27,17.88,324,83,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,20_to24,6.45,6.08,587,0.3,74.55,0.31,19.93,324,92,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,4_to8,5.75,5.3,525,0.25,87.79,0.14,50.9,324,69,
CRMS4779-S01,CRMS4779,S01,7/29/2014,7,29,2014,3,8_to12,5.73,5.4,640,0.3,87.11,0.12,49.93,324,72,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,0_to4,6.71,7.17,1256,0.65,35.9,1.02,8.27,324,276,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,12_to16,6.8,7.55,764,0.4,30.82,0.95,5.65,324,230,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,16_to20,6.75,7.45,991,0.5,32.52,0.88,7.07,324,230,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,20_to24,6.7,7.4,965,0.5,29.61,1.15,6.7,324,280,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,4_to8,6.81,7.21,1072,0.5,31.44,1.01,8.41,324,260,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,1,8_to12,6.5,7.41,777,0.4,30.97,1.17,7.06,324,298,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,0_to4,6.78,7.2,1206,0.6,32.58,1.08,9.14,324,290,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,12_to16,6.84,7.49,1380,0.7,27.88,1.15,5.82,324,288,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,16_to20,6.89,7.51,1600,0.6,30.49,1,6.87,324,244,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,20_to24,6.78,7.51,774,0.4,28.66,1.09,6.54,324,282,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,4_to8,6.82,7.18,1572,0.8,28.78,1.04,7.1,324,268,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,2,8_to12,6.65,7.24,1411,0.7,27.56,1.06,6.89,324,258,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,0_to4,6.68,7.22,819,0.4,35.75,0.72,8.44,324,192,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,12_to16,6.8,7.55,776,0.4,28.59,1.14,5.65,324,280,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,16_to20,6.73,7.6,742,0.4,27.85,0.95,5.72,324,228,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,20_to24,6.84,7.66,756,0.35,26.69,1.36,5.02,324,322,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,4_to8,6.6,7.3,802,0.4,31.44,0.98,7.68,324,266,
CRMS4782-S01,CRMS4782,S01,6/04/2014,6,4,2014,3,8_to12,6.45,7.48,868,0.4,31.25,1.09,5.33,324,288,
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,0_to4,5.85,5.62,429,0.2,84.23,0.16,35.68,324.29,65.2,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,12_to16,5.13,5.08,562,0.3,78.62,0.21,23.47,324.29,102.3,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,16_to20,5.11,4.93,601,0.3,68.08,0.37,16.34,324.29,115,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,20_to24,5.16,4.82,698,0.3,66.66,0.36,17.66,324.29,115.5,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,4_to8,5.48,5.37,280,0.1,80.05,0.19,25.52,324.29,70,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,1,8_to12,5.21,4.87,378,0.2,77.62,0.24,23.65,324.29,70,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,0_to4,6.17,5.67,418,0.2,88.41,0.09,45.19,324.29,44.3,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,12_to16,4.75,4.68,622,0.3,82.22,0.2,29.57,324.29,76.6,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,16_to20,4.74,4.36,844,0.4,74.73,0.29,27.25,324.29,86.2,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,20_to24,4.88,4.46,785,0.4,67.89,0.4,20.23,324.29,120,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,4_to8,6.1,6.01,229,0.1,84.91,0.16,37.13,324.29,55.1,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,2,8_to12,5.45,5.36,264,0.1,79.96,0.21,33.81,324.29,63,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,0_to4,5.58,5.4,425,0.2,82.7,0.2,46.65,324.29,102.5,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,12_to16,5.17,4.49,1105,0.5,78.15,0.25,23.78,324.29,79.4,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,16_to20,4.67,4.26,1357,0.7,74.06,0.29,21.3,324.29,76.3,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,20_to24,4.17,4.2,1463,0.75,71.46,0.37,15.91,324.29,103.5,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,4_to8,5.61,5.14,362,0.2,81.76,0.21,39.4,324.29,77.7,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/01/2008,7,1,2008,3,8_to12,5.27,4.78,702,0.35,84.85,0.18,34.51,324.29,72.1,soil rooty on top clayish on bottom
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,0_to4,5.61,5.5,354,0.2,84.28,0.16,32.47,324,68,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,12_to16,5.11,4.89,602,0.25,78.18,0.23,34.25,324,90,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,16_to20,5.43,5.03,589,0.3,75.52,0.27,24.92,324,94,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,20_to24,5.38,5.14,642,0.3,69.65,0.4,16.92,324,126,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,4_to8,5.5,5.21,421,0.2,81.6,0.28,28.4,324,103,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,1,8_to12,5.34,5,473,0.2,80.42,0.2,32.77,324,78,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,0_to4,6.13,5.43,548,0.3,86.05,0.07,36.26,324,34,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,12_to16,5.32,5.19,510,0.2,82.7,0.17,33.35,324,66,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,16_to20,5.38,5.11,489,0.2,83.34,0.16,35.5,324,69,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,20_to24,5.21,4.99,632,0.3,77.5,0.24,36.64,324,93,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,4_to8,5.84,5.49,441,0.2,85.41,0.08,40.99,324,45,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,2,8_to12,5.33,5.26,446,0.2,83.8,0.16,36.31,324,80,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,0_to4,5.73,5.62,424,0.2,84.65,0.16,37.37,324,84,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,12_to16,5.59,5.39,580,0.3,78.35,0.23,32.22,324,97,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,16_to20,5.6,5.57,608,0.3,70.85,0.35,20.2,324,112,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,20_to24,5.89,5.81,539,0.3,62.15,0.5,13.48,324,137,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,4_to8,5.62,5.4,452,0.2,75.68,0.27,23.08,324,93,
CRMS4808-S01,CRMS4808,S01,7/21/2014,7,21,2014,3,8_to12,5.45,5.27,561,0.3,74.86,0.26,26.33,324,86,
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,8_to12,6.01,4.48,335,0.2,90.11,0.09,36.69,324.29,51.48,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,0_to4,6.48,6.13,460,0.2,85.61,0.15,31.48,324.29,59.44,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,12_to16,6.01,5.41,368,0.2,77.45,0.26,21.28,324.29,68.56,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,16_to20,6.01,5.32,379,0.2,79.93,0.23,20.87,324.29,76.6,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,20_to24,5.98,5.49,410,0.2,75.84,0.28,20.66,324.29,84.74,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,4_to8,6.25,5.93,445,0.2,84.26,0.17,29.55,324.29,61.71,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,2,8_to12,6.14,4.96,404,0.2,85.18,0.19,32.1,324.29,64.25,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,0_to4,6.32,5.49,494,0.2,89.09,0.1,36.78,324.29,45.72,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,12_to16,6.2,5.6,433,0.2,85.7,0.18,26.14,324.29,68.32,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,16_to20,6.18,5.59,489,0.2,80.22,0.22,21.17,324.29,76.99,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,20_to24,6.28,5.92,547,0.3,75.6,0.29,17.66,324.29,95.85,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,4_to8,6.41,5.7,467,0.2,85.05,0.17,34.77,324.29,60.53,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,3,8_to12,6.25,5.48,427,0.2,83.24,0.17,27.98,324.29,59.43,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,0_to4,6.22,6.4,418,0.2,85.56,0.16,35.32,324.29,62.41,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,12_to16,6.08,5.21,314,0.2,83.55,0.17,28.26,324.29,63.85,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,16_to20,6.01,5.23,328,0.2,80.44,0.18,24.91,324.29,60.5,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,20_to24,5.9,5.44,356,0.2,76.58,0.29,16.51,324.29,109.94,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,1/22/2008,1,22,2008,1,4_to8,6.25,5.32,393,0.2,86.65,0.14,34.73,324.29,57.72,soil dark brown in color; very moist; lots of root matter
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,0_to4,5.65,5.31,380,0.2,82.87,0.13,53.22,324,79,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,12_to16,5.34,5.03,603,0.3,73.72,0.35,21.12,324,112,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,16_to20,5.25,4.9,658,0.3,70.48,0.4,18.6,324,126,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,20_to24,5.39,5.01,605,0.3,68.45,0.44,16.68,324,120,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,4_to8,5.63,5.32,435,0.2,72.64,0.36,22.46,324,124,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,1,8_to12,5.43,4.98,523,0.3,77.58,0.25,22.28,324,89,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,0_to4,5.55,5.38,409,0.2,82.5,0.18,38.73,324,93,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,12_to16,5.44,5.02,559,0.3,71.25,0.34,19.39,324,108,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,16_to20,5.31,5.08,665,0.3,67.96,0.4,18.18,324,114,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,20_to24,5.36,5.15,652,0.3,64.77,0.52,15.5,324,143,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,4_to8,5.33,5.04,427,0.2,71.4,0.36,19.65,324,118,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,2,8_to12,5.3,5.09,555,0.3,78.46,0.25,30.65,324,105,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,0_to4,5.54,5.46,359,0.2,81.55,0.16,40.7,324,72,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,12_to16,5.33,5.08,584,0.3,71.25,0.37,20.42,324,121,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,16_to20,5.41,5.28,551,0.3,67.98,0.43,18.04,324,128,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,20_to24,5.35,5.2,685,0.3,68.29,0.39,17.09,324,110,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,4_to8,5.47,5.21,395,0.2,71.89,0.33,19.56,324,105,
CRMS4809-S01,CRMS4809,S01,7/21/2014,7,21,2014,3,8_to12,5.42,5.03,415,0.2,78.63,0.25,28.56,324,89,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,0_to4,6.96,6.55,373,0.2,68.49,0.25,18.32,324.29,100.48,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,12_to16,6.62,6.2,184,0.1,56.35,0.46,12.63,324.29,147.99,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,16_to20,6.53,6.3,175,0.1,47.75,0.69,9.34,324.29,192.12,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,20_to24,6.51,6.18,149,0.1,50.38,0.67,9.54,324.29,195.87,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,4_to8,6.73,6.4,196,0.1,59.62,0.44,16.14,324.29,140.99,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,1,8_to12,6.56,6.15,163,0.1,56.57,0.5,14.08,324.29,145.65,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,0_to4,6.82,6.35,449,0.2,72.49,0.2,25.63,324.29,77.87,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,12_to16,6.42,5.4,202,0.1,48.91,0.69,10.15,324.29,192.81,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,16_to20,6.27,5.25,219,0.1,48.08,0.69,9.19,324.29,195.65,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,20_to24,6.05,5.1,299,0.1,53.52,0.6,9.14,324.29,173.44,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,4_to8,6.55,6.15,227,0.1,67.8,0.3,18.09,324.29,98.07,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,2,8_to12,6.47,5.85,202,0.1,67.64,0.35,17.93,324.29,128.48,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,0_to4,6.65,6.4,191,0.1,67.9,0.31,16.45,324.29,116.92,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,12_to16,6.18,5.3,132,0.1,61.21,0.46,13.02,324.29,144.83,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,16_to20,5.92,5.18,177,0.1,49.55,0.61,8.51,324.29,176.04,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,20_to24,6.19,5.35,240,0.1,50.88,0.64,8.69,324.29,195.62,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,4_to8,6.51,6.1,144,0.1,57.27,0.47,13.87,324.29,126.97,
CRMS4900-S01,CRMS4900,S01,3/15/2007,3,15,2007,3,8_to12,6.56,6,158,0.1,57.7,0.53,13.39,324.29,162.44,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,0_to4,6.05,5.71,501,0.25,64.84,0.35,13.67,324,113,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,12_to16,6.17,5.61,396,0.2,51.02,0.62,8.92,324,167,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,16_to20,5.99,5.78,348,0.2,55.07,0.55,11.41,324,154,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,20_to24,5.7,5.62,354,0.2,53.87,0.53,10.52,324,144,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,4_to8,6.13,5.72,445,0.2,59.25,0.53,12.42,324,162,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,1,8_to12,6.14,5.8,483,0.2,54.6,0.63,10.32,324,184,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,0_to4,5.96,5.55,564,0.3,67.06,0.26,15.95,324,84,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,12_to16,5.87,5.16,393,0.2,56.93,0.53,8.77,324,139,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,16_to20,5.78,5,364,0.2,55.8,0.55,9.08,324,148,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,20_to24,5.5,5,473,0.2,56.1,0.41,9.88,324,112,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,4_to8,5.97,5.51,522,0.25,60.04,0.46,11.71,324,138,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,2,8_to12,5.84,5.41,570,0.3,61.06,0.41,11.16,324,119,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,0_to4,5.74,5.52,513,0.25,71.53,0.33,18.93,324,121,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,12_to16,5.87,5.26,407,0.2,57.66,0.55,12.5,324,159,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,16_to20,5.91,5,413,0.2,53.47,0.57,10.69,324,158,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,20_to24,5.8,5.01,394,0.2,44.32,0.86,7.72,324,217,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,4_to8,6.01,5.48,408,0.2,61.76,0.44,15,324,145,
CRMS4900-S01,CRMS4900,S01,7/21/2014,7,21,2014,3,8_to12,6.12,5.76,375,0.2,55.26,0.66,12.07,324,192,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,3,12_to16,6.1,5.36,561,0.3,60.73,0.5,11.75,324.29,159.04,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,3,16_to20,5.7,5.41,569,0.3,63.99,0.47,12.74,324.29,150.71,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,3,20_to24,5.71,5.5,572,0.3,59.24,0.53,12.31,324.29,152.19,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,3,4_to8,5.68,5.05,438,0.2,59.42,0.54,15.32,324.29,156.9,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,3,8_to12,5.69,5.11,486,0.2,66.76,0.44,13.71,324.29,147.68,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,0_to4,5.75,5.09,453,0.2,76.55,0.18,32,324.29,78.75,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,12_to16,5.7,5.3,436,0.2,64.91,0.39,17.2,324.29,143.69,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,16_to20,5.58,5.18,489,0.2,64.55,0.44,19.62,324.29,161.89,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,20_to24,5.59,5.31,502,0.2,56.42,0.59,12.45,324.29,164.64,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,4_to8,5.63,5.28,416,0.2,68.45,0.29,19.52,324.29,111.62,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,1,8_to12,5.48,5.3,445,0.2,60.95,0.4,14.08,324.29,119.92,
CRMS4938-S01,CRMS4938,S01,2/04/2008,2,4,2008,2,0_to4,6.12,5,399,0.2,80.44,0.16,33.73,324.29,78.45,
